Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;V;V_0%;V_100%;EFA;EFA_0%;EFA_100%;V_weighted;V_weighted_0%;V_weighted_100%;EFA_weighted;EFA_weighted_0%;EFA_weighted_100%;AmbientCondPattern;EFA_WTT;EFA_WTT_0%;EFA_WTT_100%;EFA_WTW;EFA_WTW_0%;EFA_WTW_100%
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;17.92922783;NA;NA;3.171964169;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;17.9265976;NA;NA;2.725162268;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;17.88769531;NA;NA;2.816276789;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;17.90296745;NA;NA;2.810061216;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;17.9265976;NA;NA;2.623937607;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;17.88537216;NA;NA;2.945266962;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;17.92614365;NA;NA;3.028437138;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;17.9265976;NA;NA;2.933042526;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;17.9265976;NA;NA;2.941062927;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;17.92632294;NA;NA;2.686052322;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;17.93214989;NA;NA;2.754618883;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;17.90317345;NA;NA;2.73780179;NA;NA;17.92037392;NA;NA;2.776740074;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;88.43364716;NA;NA;1.985408902;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;88.43364716;NA;NA;1.844076157;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;88.43364716;NA;NA;1.789673209;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;88.43364716;NA;NA;1.654996395;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;88.43364716;NA;NA;1.566935539;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;88.43364716;NA;NA;1.606901407;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;88.43364716;NA;NA;1.598389745;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;88.43364716;NA;NA;1.569324493;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;88.43364716;NA;NA;1.883149505;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;88.43364716;NA;NA;1.809942484;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;88.43364716;NA;NA;1.712014437;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;88.43364716;NA;NA;1.649811506;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;88.43364716;NA;NA;1.585502744;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;88.43364716;NA;NA;1.605953813;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;88.43364716;NA;NA;1.600586295;NA;NA;88.4336319;NA;NA;1.602856398;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;17.93225098;NA;NA;3.437228441;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;17.93225098;NA;NA;3.455684662;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;17.93225098;NA;NA;3.36490202;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;17.90296745;NA;NA;3.176173925;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;17.93225098;NA;NA;2.723668337;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;17.93225098;NA;NA;2.81412077;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;17.93225098;NA;NA;2.808906794;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;17.93225098;NA;NA;2.624635696;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;17.90750694;NA;NA;2.946250916;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;17.92185783;NA;NA;3.028965712;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;17.93225098;NA;NA;2.932745934;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;17.93225098;NA;NA;2.94033885;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;17.8881073;NA;NA;2.686507225;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;17.93211174;NA;NA;2.754502296;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;17.93209457;NA;NA;2.736120224;NA;NA;17.92142677;NA;NA;2.776469946;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;69.43364716;NA;NA;1.785705447;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;69.43364716;NA;NA;1.691993952;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;69.43364716;NA;NA;1.647202253;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;69.43364716;NA;NA;1.554993391;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;69.43364716;NA;NA;1.481912613;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;69.43364716;NA;NA;1.53915298;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;69.43364716;NA;NA;1.53418231;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;69.43364716;NA;NA;1.485064507;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;69.43364716;NA;NA;1.630314112;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;69.43364716;NA;NA;1.604172587;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;69.43364716;NA;NA;1.51445365;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;69.43364716;NA;NA;1.496628165;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;69.43364716;NA;NA;1.443479657;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;69.43364716;NA;NA;1.48971355;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;69.43364716;NA;NA;1.482561469;NA;NA;69.43363953;NA;NA;1.479792118;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;14.40977764;NA;NA;3.978646278;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;14.40977764;NA;NA;4.01457262;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;14.40977764;NA;NA;3.928620577;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;14.3748951;NA;NA;3.652238131;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;14.37650013;NA;NA;3.104490042;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;14.40977764;NA;NA;3.25410676;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;14.40977764;NA;NA;3.25014782;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;14.40977764;NA;NA;3.019640207;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;14.40965748;NA;NA;3.241380692;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;14.3748951;NA;NA;3.407986641;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;14.40977764;NA;NA;3.336069822;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;14.40977764;NA;NA;3.349647999;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;14.40977764;NA;NA;3.030324936;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;14.40977764;NA;NA;3.133038998;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;14.40977764;NA;NA;3.110410213;NA;NA;14.40634251;NA;NA;3.164257765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;FC_MJ;Urban;URB/Trunk-City/50/Freeflow;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;49.35813141;NA;NA;1.97927177;NA;NA;49.35814285;NA;NA;1.711145997;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
